"","word","freq","start","all","real"
"684","who","0.666666666666667","180","0","0"
"685","tax","1","180","0","0"
"686","who","0.194444444444444","180","0","0"
"687","to","0.111111111111111","180","0","0"
"688","in","0.0833333333333333","180","0","0"
"689","of","0.0833333333333333","180","0","0"
"690","we","0.0555555555555556","180","0","0"
"691","<>","0.0555555555555556","180","0","0"
"692","time","0.181818181818182","180","0","0"
"693","who","0.333333333333333","180","0","0"
"694","i","0.2","180","0","0"
"695","next","0.133333333333333","180","1","1"
"696","museum","0.4","181","1","1"
"697","zoo","0.4","182","0","0"
"698","police","0.4","182","0","0"
"699","shoot","0.333333333333333","182","0","0"
"700","on","0.333333333333333","182","0","0"
"701","was","0.142857142857143","182","0","0"
"702","where","0.142857142857143","182","0","0"
"703","<>","0.666666666666667","182","0","0"
"704","house","0.285714285714286","182","0","0"
"705","of","0.75","182","0","0"
"706","of","0.5","182","1","0"
"707","in","0.214285714285714","183","0","0"
"708","officers","0.230769230769231","183","0","0"
"709","department","0.153846153846154","183","0","0"
"710","of","1","183","0","0"
"711","with","0.5","183","0","0"
"712","<>","1","183","0","0"
"713","that","0.4","183","0","0"
"714","of","0.4","183","0","0"
"715","of","0.5","183","0","0"
"716","to","0.166666666666667","183","1","1"
"717","that","0.111111111111111","184","0","0"
"718","of","1","184","1","1"
"719","of","0.384615384615385","185","1","1"
"720","and","0.153846153846154","186","0","0"
"721","post","0.2","186","0","0"
"722","of","0.285714285714286","186","0","0"
"723","population","1","186","0","0"
"724","sector","0.714285714285714","186","0","0"
"725","no","0.133333333333333","186","0","0"
"726","of","0.5","186","1","0"
"727","<>","0.15","187","1","1"
"728","is","0.5","188","0","0"
"729","i","0.5","188","0","0"
"730","<>","0.666666666666667","188","0","0"
"731","<>","0.166666666666667","188","0","0"
